# col1        col2        col3                  
  4636.9365   8221.7822   0.011028514437537001  
  4638.0059   7826.8252   0.011303350188989541  
  4639.0728   7726.2642   0.011376671618937337  
  4640.1426   7602.7407   0.011468718964264405  
  4641.21     7560.2158   0.011500928510027247  
  4642.2803   7856.8384   0.011281740077058726  
  4643.3481   8247.5967   0.011011241605474661  
  4644.4165   7897.6577   0.011252547287453925  
  4645.4873   7701.834    0.011394700721489927  
  4646.5562   7358.0942   0.011657819539886712  
  4647.6274   6974.0952   0.011974463493251325  
  4648.6968   6775.7461   0.012148465875327192  
  4649.7686   6924.8877   0.012016932799852486  
  4650.8384   7553.5698   0.011505986937197664  
  4651.9082   7910.1069   0.01124368897652229   
  4652.981    8042.5464   0.011150727749154921  
  4654.0513   8359.6445   0.010937198530263927  
  4655.1245   8320.79     0.010962704788741158  
  4656.1958   7501.6953   0.011545700562446234  
  4657.2695   7604.355    0.01146750157398655   
  4658.3408   7704.0215   0.011393082886086602  
  4659.415    8317.0801   0.010965149517159269  
  4660.4868   8756.0693   0.010686743972975182  
  4661.5591   8827.7236   0.010643283652660289  
  4662.6338   8796.4404   0.01066219246431937   
  4663.7065   8006.3652   0.011175894721204817  
  4664.7817   7749.7759   0.011359400921079954  
  4665.855    7720.7456   0.011380736775870653  
  4666.9312   7431.4712   0.011600123166864021  
  4668.0049   6744.9404   0.012176176695118716  
  4669.0786   6128.3467   0.012774041908335249  
  4670.1553   6553.4951   0.012352745972355566  
  4671.2295   7557.7451   0.011502808238819405  
  4672.3066   8142.1772   0.011082295475289593  
  4673.3813   8316.8145   0.010965324603453454  
  4674.4595   8096.7832   0.01111331807849591   
  4675.5347   7658.7681   0.01142669249378676   
  4676.6104   8104.4019   0.011108093205301062  
  4677.6885   8421.6592   0.010896854915688687  
  4678.7646   8387.4141   0.010919077722284344  
  4679.8438   8056.9023   0.01114078905946034   
  4680.9204   7654.6099   0.011429795723232803  
  4681.9995   7418.9199   0.01160993154193405   
  4683.0767   7359.0894   0.01165703124573482   
  4684.1543   7627.7744   0.01144988382276311   
  4685.2344   8051.5991   0.011144457405736689  
  4686.312    8121.6494   0.011096292113437104  
  4687.3926   7936.7959   0.01122476852578578   
  4688.4712   7849.1582   0.011287258174227146  
  4689.5522   7483.499    0.01155972885837401   
  4690.6309   7846.9756   0.011288827814437434  
  4691.71     7910.6548   0.011243299595110832  
  4692.792    7546.873    0.011511090786658296  
  4693.8716   7442.519    0.011591510260721341  
  4694.9541   7916.7983   0.011238936302401447  
  4696.0342   8015.2329   0.011169710751928057  
  4697.1167   8366.9258   0.010932438457144207  
  4698.1973   8347.6963   0.010945023030769855  
  4699.2783   7755.4526   0.011355242832648115  
  4700.3618   7166.8271   0.011812356249134104  
  4701.4434   7211.1284   0.011776015962988091  
  4702.5273   7394.5591   0.011629039825560123  
  4703.6094   7305.0967   0.01170003107963529   
  4704.6938   7304.5396   0.011700477238010515  
  4705.7764   7391.8613   0.011631161751308166  
  4706.8589   7567.9619   0.011495041181889046  
  4707.9443   7697.1211   0.01139818864031595   
  4709.0273   7201.9478   0.011783519242921136  
  4710.1133   7135.6577   0.011838127024594915  
  4711.1968   7261.8237   0.011734839376745817  
  4712.2832   7687.0918   0.011405621788885994  
  4713.3672   8040.5557   0.011152108025642343  
  4714.4512   7756.6323   0.011354379294914944  
  4715.5386   7419.0176   0.011609855096904051  
  4716.6235   7461.0864   0.011577078161774444  
  4717.7109   7962.9512   0.011206318791606664  
  4718.7964   8449.4365   0.01087892860869694   
  4719.8843   8728.2207   0.01070377916572515   
  4720.9702   8901.4668   0.01059910542212404   
  4722.0562   8800.0273   0.0106600192826498    
  4723.145    8580.5693   0.010795479782392465  
  4724.2314   8206.9766   0.01103845781898032   
  4725.3213   8359.7148   0.010937152542650022  
  4726.4082   8785.2188   0.010668999846071154  
  4727.498    8532.3809   0.010825921722487449  
  4728.5854   7834.3291   0.01129793558816165   
  4729.6733   7018.2905   0.011936701393070301  
  4730.7642   7081.1177   0.011883629232731462  
  4731.8525   7321.3457   0.011687040338950043  
  4732.9434   7456.1646   0.011580898535005683  
  4734.0322   7841.0352   0.011293103235640561  
  4735.124    7963.79     0.011205728613580275  
  4736.2134   8159.1172   0.01107078493893822   
  4737.3027   7984.6953   0.011191049740858314  
  4738.395    7724.7852   0.01137776066488346   
  4739.4854   7920.2388   0.011236494976989982  
  4740.5781   8434.4648   0.01088857971547169   
  4741.6689   8116.7129   0.011099665925012561  
  4742.7622   7904.1416   0.011247931013869223  
  4743.8535   8286.7598   0.010985191311041247  
  4744.9473   8596.8896   0.01078522786723472   
  4746.0386   8419.9834   0.010897939243298814  
  4747.1304   8241.8975   0.011015048036167804  
  4748.2251   8797.8105   0.010661362210094005  
  4749.3174   8967.208    0.010560181393641644  
  4750.4126   8592.5635   0.01078794254621434   
  4751.5054   8569.1758   0.010802654185425281  
  4752.6011   8678.8408   0.010734186559110534  
  4753.6948   8203.2539   0.011040962203607204  
  4754.7881   8165.855    0.011066216640329028  
  4755.8848   7885.0444   0.011261543751685733  
  4756.9785   8031.7231   0.011158238406505792  
  4758.0757   8161.585    0.011069111088295681  
  4759.1704   8173.2256   0.011061225767852678  
  4760.2676   8467.0264   0.010867622469686958  
  4761.3628   8633.6641   0.010762233886645857  
  4762.458    8401.8271   0.010909708080619331  
  4763.5562   7981.2954   0.011193433088232849  
  4764.6523   7809.6963   0.011315739141208214  
  4765.751    7746.5112   0.011361794329464778  
  4766.8472   7410.5259   0.011616505041946487  
  4767.9463   7244.144    0.011749150385034384  
  4769.0435   7470.7153   0.011569614989501844  
  4770.1406   8271.0078   0.010995646894490622  
  4771.2402   8652.7617   0.010750350607136788  
  4772.3379   8375.6406   0.010926749411068892  
  4773.4385   8184.8384   0.011053376046751528  
  4774.5366   8352.3838   0.010941951333097237  
  4775.6377   8848.4033   0.010630839110099427  
  4776.7363   8893.543    0.010603826065684772  
  4777.8354   8748.0859   0.010691619159213964  
  4778.937    8949.8721   0.010570403980097436  
  4780.0361   9331.6934   0.010351892880848701  
  4781.1387   8898.9502   0.010600604015922105  
  4782.2383   8903.7285   0.010597759159193214  
  4783.3413   8692.2061   0.010725930840523727  
  4784.4419   8347.2969   0.01094528487541017   
  4785.5425   8331.2148   0.010955843857848343  
  4786.646    8572.376    0.01080063759860233   
  4787.7471   8176.9019   0.011058738948489511  
  4788.8511   7996.7231   0.011182630394674334  
  4789.9526   8237.7754   0.011017803601150978  
  4791.0571   8253.666    0.011007192324883145  
  4792.1597   8112.9448   0.011102243274970591  
  4793.2617   8364.3066   0.010934150015728469  
  4794.3672   8594.4121   0.010786782277027026  
  4795.4702   9170.9102   0.010442242618571096  
  4796.5762   9378.207    0.010326189549444772  
  4797.6792   9193.2031   0.010429574065345266  
  4798.7856   8906.6992   0.010595991647569688  
  4799.8896   8616.0986   0.010773198696587988  
  4800.9941   8178.2407   0.01105783373878613   
  4802.1011   8170.3848   0.011063148565861922  
  4803.2056   8799.8135   0.010660148779614678  
  4804.3135   9232.0645   0.010407599821404519  
  4805.4185   9049.376    0.010512129037900499  
  4806.5269   8655.2861   0.010748782769642574  
  4807.6323   8473.7559   0.010863306308591421  
  4808.7383   8306.4785   0.01097214472341639   
  4809.8472   8295.6143   0.01097932710724796   
  4810.9536   8514.626    0.01083720307883052   
  4812.063    8763.4023   0.010682271834677909  
  4813.1704   8857.5625   0.010625341256369328  
  4814.2803   8999.3887   0.010541283533675078  
  4815.3877   8623.8301   0.010768368379794823  
  4816.4956   8885.8311   0.010608426530739748  
  4817.606    9069.6445   0.010500376413083755  
  4818.7144   9002.4453   0.010539493840897455  
  4819.8257   9316.2754   0.010360455288960856  
  4820.9346   9436.4541   0.010294270694214252  
  4822.0459   9332.5361   0.01035142549786869   
  4823.1553   9155.3447   0.010451115561438542  
  4824.2651   8573.0762   0.010800196522336703  
  4825.3774   8018.2188   0.011167630817113732  
  4826.4873   8324.5469   0.010960230754178658  
  4827.6006   8923.624    0.010585938548449912  
  4828.7109   8899.4521   0.010600305092004552  
  4829.8247   8673.957    0.01073720803150325   
  4830.9355   8665.0938   0.010742697972028911  
  4832.0498   8684.5693   0.010730645742690297  
  4833.1611   8370.0508   0.010930397426545765  
  4834.2729   8173.3008   0.01106117488228567   
  4835.3877   8761.0264   0.01068372019746255   
  4836.5      8956.6826   0.010566384443531729  
  4837.6157   8878.084    0.01061305402808279   
  4838.7285   8784.8291   0.01066923648488815   
  4839.8442   8511.8662   0.010838959808109389  
  4840.9575   8108.7339   0.011105125621890182  
  4842.0713   8042.1377   0.011151011084550447  
  4843.188    8294.7939   0.010979870051253393  
  4844.3018   8237.3408   0.01101809424557162   
  4845.4189   8266.2559   0.0109988068926924    
  4846.5337   9036.7646   0.010519461664608785  
  4847.6514   9253.6445   0.010395457194812269  
  4848.7666   8947.9873   0.01057151719403685   
  4849.8818   8304.376    0.010973533598048204  
  4851.0005   8295.6895   0.010979277343616521  
  4852.1162   8788.9043   0.010666762666066339  
  4853.2354   8865.3262   0.01062068773159808   
  4854.3516   8847.1738   0.010631577773253555  
  4855.4712   8463.1436   0.010870115158442368  
  4856.5879   7883.0112   0.011262995956557624  
  4857.7056   7770.3311   0.011344366209052376  
  4858.8257   8156.4639   0.011072585457249538  
  4859.9434   8269.0      0.010996981742710597  
  4861.064    7481.4385   0.01156132060984825   
  4862.1821   6312.0972   0.012586737096181388  
  4863.3037   6049.1333   0.012857407915339146  
  4864.4224   6715.4951   0.012202841819462478  
  4865.5415   7471.2339   0.011569213442278395  
  4866.6631   7761.9971   0.011350454757050757  
  4867.7827   8265.8047   0.010999107080885116  
  4868.9053   8640.7832   0.010757799496546346  
  4870.0254   8479.6494   0.010859530561456969  
  4871.1484   8100.7617   0.01111058871997037   
  4872.269    7446.0845   0.011588734675875309  
  4873.3901   6622.3955   0.012288318040112572  
  4874.5137   7125.9648   0.011846175533899522  
  4875.6353   7868.8218   0.011273146343576849  
  4876.7593   7926.5874   0.01123199428218731   
  4877.8813   8060.27     0.011138461423096078  
  4879.0063   8400.7959   0.010910377644901686  
  4880.1284   8486.2852   0.01085528395862899   
  4881.2515   8926.3857   0.010584300850446367  
  4882.377    8371.4395   0.010929490792002564  
  4883.5      8086.3091   0.011120513223666969  
  4884.626    8330.7812   0.010956128968690379  
  4885.75     8307.7148   0.010971328291488698  
  4886.8765   7604.0674   0.011467718433076242  
  4888.0005   7487.4683   0.011556664397022832  
  4889.125    7572.7729   0.01149138918874719   
  4890.2524   7845.2842   0.011290044653359607  
  4891.3774   7422.6929   0.011606980467424595  
  4892.5054   6748.4175   0.012173039423381073  
  4893.6309   7181.5435   0.011800247117816565  
  4894.7593   8226.3008   0.011025485111741297  
  4895.8857   8969.6973   0.010558715943762865  
  4897.0117   9256.8838   0.010393638172792787  
  4898.1411   9110.9541   0.010476544707696768  
  4899.2681   8892.6699   0.01060434660526434   
  4900.3975   8842.2959   0.010634509852410262  
  4901.5249   8398.6904   0.010911745141469338  
  4902.6553   8179.0435   0.01105729104410744   
  4903.7832   8330.7129   0.010956173880937612  
  4904.9111   8120.979    0.01109675011244897   
  4906.0425   8089.6055   0.0111182472667596    
  4907.1709   8931.6865   0.010581159585423659  
  4908.3027   8665.3652   0.010742529739589099  
  4909.4316   8339.4307   0.010950445749667253  
  4910.564    7958.8833   0.011209182281310145  
  4911.6934   7552.9292   0.011506474865705704  
  4912.8262   7436.6455   0.011596086873778985  
  4913.9561   7772.3921   0.01134286202034025   
  4915.0869   8023.7148   0.011163805418623333  
  4916.2202   8310.9033   0.010969223500055072  
  4917.3511   8534.3193   0.010824692206831694  
  4918.4849   8216.9463   0.01103175925296929   
  4919.6167   7321.6206   0.011686820934140495  
  4920.751    6338.0498   0.012560941019748117  
  4921.8828   5812.8667   0.013116102986723428  
  4923.0151   6583.9878   0.012324107879328078  
  4924.1504   7326.7998   0.011682689588596848  
  4925.2832   7461.2988   0.011576913378874875  
  4926.4189   7392.958    0.01163029901353849   
  4927.5522   7700.0649   0.01139600962002445   
  4928.6885   8108.5386   0.01110525935856467   
  4929.8223   8180.2715   0.011056461067802451  
  4930.9565   8268.0166   0.01099763571516979   
  4932.0938   8569.9482   0.010802167358789064  
  4933.228    8796.085    0.010662407861562924  
  4934.3657   8466.8252   0.010867751594394235  
  4935.501    7756.103    0.011354766716950942  
  4936.6392   7949.2603   0.011215964883238172  
  4937.7749   8291.6426   0.010981956343391613  
  4938.9106   7837.2773   0.011295810379017494  
  4940.0498   7055.3701   0.01190529331856816   
  4941.186    7222.1982   0.011766987677712976  
  4942.3257   8158.021    0.011071528709198392  
  4943.4624   8578.2314   0.010796950775165135  
  4944.6025   8594.8428   0.010786512003012765  
  4945.7397   8802.7344   0.01065838002171786   
  4946.8774   8919.8252   0.01058819249299309   
  4948.0186   8591.6553   0.010788512712857001  
  4949.1567   9024.4121   0.01052665865503658   
  4950.2979   9027.6631   0.010524763078714937  
  4951.4365   9042.0381   0.010516393635516215  
  4952.5786   9139.0869   0.010460407334790648  
  4953.7178   9075.7393   0.010496850064427944  
  4954.8574   8841.0635   0.010635251025304639  
  4956.0      8912.6846   0.010592433129422797  
  4957.1401   8901.5918   0.010599031003252744  
  4958.2832   7757.8149   0.011353513832094876  
  4959.4238   6844.7183   0.012087102652069689  
  4960.5674   7538.1411   0.011517755865046326  
  4961.7085   9225.6426   0.010411221516994194  
  4962.8501   9419.1084   0.01030374500919627   
  4963.9946   9248.0508   0.010398600574965243  
  4965.1367   9383.7969   0.010323113451016828  
  4966.2812   8981.5234   0.010551762248039208  
  4967.4238   8283.2617   0.010987510641452388  
  4968.5693   8320.0977   0.010963160872487334  
  4969.7124   8394.7246   0.01091432227719116   
  4970.856    8508.7598   0.01084093818527623   
  4972.002    8613.1816   0.010775022805367983  
  4973.146    8812.4736   0.010652488781906402  
  4974.2925   9086.0293   0.010490904497767203  
  4975.437    9196.1836   0.010427883806322251  
  4976.5845   8972.9209   0.010556819118042788  
  4977.729    8842.916    0.010634136979074652  
  4978.874    8713.3721   0.010712895526171615  
  4980.0225   8443.416    0.010882806477465597  
  4981.168    8280.7744   0.010989160679358439  
  4982.3169   8350.7852   0.010942998597871957  
  4983.4629   7884.8276   0.011261698573453984  
  4984.6118   7346.4653   0.011667042615624902  
  4985.7588   7429.1211   0.011601957791275343  
  4986.9058   7684.7964   0.011407325055192529  
  4988.0557   7996.1328   0.011183043155759154  
  4989.2031   8645.6562   0.010754767329603208  
  4990.3535   9061.1318   0.010505307671784576  
  4991.5015   8689.1895   0.01072779252366693   
  4992.6528   8652.7461   0.010750360298013644  
  4993.8013   8679.0615   0.01073405007833814   
  4994.9502   8549.126    0.010815314205570957  
  4996.1021   8607.1943   0.01077876979170167   
  4997.2515   8824.8672   0.010645006002417832  
  4998.4038   8875.7764   0.01061443357454466   
  4999.5532   8697.7168   0.010722532434153132  
  5000.7065   8504.6973   0.010843527110648734  
  5001.8569   8273.1299   0.010994236584301948  
  5003.0103   7923.9502   0.01123386320806473   
  5004.1611   7880.4517   0.01126482486807746   
  5005.3125   7943.6313   0.011219938096704084  
  5006.4663   7749.0435   0.011359937724664926  
  5007.6182   7222.3564   0.01176685880373186   
  5008.7729   7213.8721   0.011773776324740444  
  5009.9253   8258.0215   0.011004289199159452  
  5011.0806   8630.4307   0.01076424973901379   
  5012.2334   8556.6035   0.010810587494334056  
  5013.3862   7897.1646   0.011252898587239157  
  5014.5425   7347.459    0.011666253639989724  
  5015.6963   7248.6719   0.011745480244553831  
  5016.8525   7510.2754   0.01153910349576412   
  5018.0068   8249.2158   0.011010160946621383  
  5019.1641   7798.1714   0.011324097806767889  
  5020.3184   7826.1519   0.01130383640380487   
  5021.4736   8010.5957   0.011172943263642607  
  5022.6313   7975.6572   0.01119738885407925   
  5023.7871   7996.041    0.011183107350053257  
  5024.9453   7878.6123   0.011266139776644006  
  5026.1016   8381.0527   0.010923220844155803  
  5027.2603   8503.1611   0.010844506574277579  
  5028.417    8025.7021   0.011162423159239725  
  5029.5737   7822.6641   0.011306356077827389  
  5030.7334   8494.4336   0.010850076170644807  
  5031.8906   8737.6006   0.010698032316992609  
  5033.0513   8908.334    0.010595019348936809  
  5034.209    9348.542    0.01034256021918927   
  5035.3696   9467.2949   0.010277489632212982  
  5036.5283   8910.4912   0.010593736762000327  
  5037.687    8200.0596   0.011043112475270777  
  5038.8486   8265.5781   0.010999257849564112  
  5040.0078   8403.123    0.010908866819827504  
  5041.1699   7688.7163   0.01140441681456615   
  5042.3296   6728.6113   0.012190942410928461  
  5043.4922   6664.1367   0.012249773298337787  
  5044.6528   7820.0396   0.011308253193683733  
  5045.813    8819.2188   0.010648414333076178  
  5046.9766   9254.6748   0.010394878528468635  
  5048.1377   9343.7129   0.010345232540485366  
  5049.3018   9005.5488   0.01053767761967508   
  5050.4634   8333.5605   0.010954301843986703  
  5051.6279   7828.0498   0.01130246602087664   
  5052.79     7962.6875   0.011206504349673569  
  5053.9526   8094.4907   0.011114891709190703  
  5055.1182   8356.5957   0.010939193498742925  
  5056.2808   8775.5576   0.010674871096204235  
  5057.4468   9002.5107   0.010539455558013267  
  5058.6104   8869.5254   0.01061817329763225   
  5059.7769   9040.8545   0.010517081999439478  
  5060.9409   8942.0918   0.010575001507988051  
  5062.105    9216.7529   0.010416241198576703  
  5063.2725   9539.6006   0.01023846627041015   
  5064.437    9434.3008   0.010295445417644314  
  5065.605    8881.9844   0.010610723484614594  
  5066.7705   8273.7529   0.010993822652533803  
  5067.939    8142.2896   0.011082218982412802  
  5069.1045   8390.5039   0.010917067063967483  
  5070.271    8306.2334   0.010972306605024079  
  5071.4399   8197.707    0.011044696952657092  
  5072.6064   8621.7715   0.010769653871997237  
  5073.7764   8362.7832   0.010935145875911824  
  5074.9438   8399.0254   0.010911527528657207  
  5076.1138   8552.3203   0.010813294251720687  
  5077.2817   8617.0576   0.010772599200478294  
  5078.4497   8690.8623   0.010726760041830062  
  5079.6206   8677.7783   0.010734843681460242  
  5080.7896   7820.3892   0.011308000430720225  
  5081.9609   6928.3862   0.012013898431766966  
  5083.1299   7535.5645   0.011519724802701645  
  5084.3022   8032.0161   0.011158034883901458  
  5085.4717   7971.8999   0.01120002730874628   
  5086.6416   8439.9902   0.010885014924103723  
  5087.8149   8697.7832   0.010722491505476474  
  5088.9854   8632.9736   0.01076266428144678   
  5090.1587   8729.1846   0.010703188179393416  
  5091.3296   8683.5322   0.010731286519978749  
  5092.5039   8654.9189   0.010749010785133845  
  5093.6753   9043.0713   0.010515792852446108  
  5094.8496   9141.1123   0.01045924841222048   
  5096.022    9206.0264   0.010422307729320493  
  5097.1943   8845.9521   0.010632311902830066  
  5098.3696   8232.4678   0.011021354703531022  
  5099.5425   7699.8809   0.011396145781432046  
  5100.7183   7438.3853   0.011594730661982546  
  5101.8916   7606.9019   0.01146558167116358   
  5103.0684   8541.8066   0.010819946987811285  
  5104.2422   9051.6445   0.010510811693907728  
  5105.4165   8883.335    0.01060991684004439   
  5106.5938   8450.0742   0.010878518102025513  
  5107.7686   8214.2979   0.011033537503343932  
  5108.9463   8149.0122   0.011077646851768258  
  5110.1216   7700.7515   0.01139550157385381   
  5111.3003   7674.8066   0.011414746729985492  
  5112.4761   7878.3008   0.011266362500296013  
  5113.6519   8187.374    0.01105166431899849   
  5114.8311   8646.3486   0.010754336699846618  
  5116.0078   8655.8076   0.010748458965388443  
  5117.1875   8811.3281   0.010653181187704861  
  5118.3647   8983.541    0.010550577279273816  
  5119.5449   9062.0127   0.010504797059476963  
  5120.7227   8945.8643   0.010572771516641459  
  5121.9009   8576.5889   0.010797984586093838  
  5123.082    8132.2002   0.01108909155552521   
  5124.2607   7798.3892   0.011323939671179877  
  5125.4424   7485.4482   0.011558223691955156  
  5126.6211   7455.3179   0.011581556137306019  
  5127.8037   7652.4238   0.01143142820549112   
  5128.9829   7719.7329   0.011381483232666906  
  5130.1631   7693.8271   0.011400628363427692  
  5131.3462   7681.7568   0.011409581718401408  
  5132.5264   7899.2231   0.01125143226575676   
  5133.71     8191.4888   0.011048888199677837  
  5134.8911   8336.2861   0.010952510909412665  
  5136.0752   8399.1387   0.010911453933001608  
  5137.2568   8680.877    0.010732927571538075  
  5138.4385   8296.3857   0.010978816665103698  
  5139.6235   7830.2441   0.01130088224273149   
  5140.8057   7603.8022   0.011467918412792402  
  5141.9912   7785.7886   0.011333099356608839  
  5143.1743   8102.5469   0.011109364677958162  
  5144.3604   7572.0112   0.01149196715745326   
  5145.5435   7668.5654   0.011419390833812807  
  5146.7275   8004.2046   0.011177402991549389  
  5147.9141   7852.2622   0.01128502702659327   
  5149.0986   7512.4004   0.011537471372349726  
  5150.2856   7733.1177   0.011371629195886301  
  5151.4707   7960.7695   0.011207854268224076  
  5152.6587   7651.2305   0.011432319604034492  
  5153.8438   7461.5405   0.01157672587318326   
  5155.0298   7641.813    0.011439361828177381  
  5156.2183   7793.4209   0.011327548597638732  
  5157.4043   7744.4053   0.011363339004323387  
  5158.5938   8413.6191   0.01090206021923184   
  5159.7803   8715.9463   0.010711313416140277  
  5160.9702   8559.7988   0.010808569555870307  
  5162.1577   8418.6738   0.01089878684629325   
  5163.3452   8327.0898   0.010958557126323617  
  5164.5356   7985.7002   0.011190345592229292  
  5165.7241   7590.6738   0.01147783125994243   
  5166.915    7108.1914   0.01186097644142202   
  5168.1035   5878.6489   0.013042511807103856  
  5169.2954   5075.9717   0.014035904478044266  
  5170.4849   5636.6562   0.013319540011109434  
  5171.6743   6838.8047   0.012092327457281444  
  5172.8667   6654.0205   0.012259081512269872  
  5174.0566   5120.0972   0.01397529220390931   
  5175.25     5360.9189   0.01365778844569258   
  5176.4404   6966.0137   0.011981407462942947  
  5177.6343   8076.2505   0.011127436113679785  
  5178.8252   8045.1807   0.011148902012221759  
  5180.0166   8431.7207   0.010890351413206953  
  5181.2109   8494.7188   0.01084989402996598   
  5182.4028   7969.2305   0.011201902950923272  
  5183.5981   6931.729    0.012011001253977369  
  5184.7905   5440.4468   0.013557596866432082  
  5185.9863   4522.48     0.014870024104982893  
  5187.1792   6590.4307   0.012318082293585603  
  5188.3755   8202.4238   0.011041520872061748  
  5189.5688   8363.4814   0.01093468942256204   
  5190.7627   8518.3506   0.010834833567307293  
  5191.96     8723.8262   0.01070647476249148   
  5193.1543   7890.939    0.011257336730349668  
  5194.3516   7142.6782   0.011832307778614728  
  5195.5464   7587.6631   0.011480108171747137  
  5196.7446   7841.8306   0.011292530489137934  
  5197.9404   7812.4355   0.01131375520226263   
  5199.1362   7985.4141   0.01119054605329231   
  5200.335    8447.0078   0.010880492461578885  
  5201.5312   8656.8535   0.010747809644431092  
  5202.7305   8623.5742   0.01076852815142558   
  5203.9277   8594.1875   0.010786923226678803  
  5205.1274   8367.3691   0.01093214885511391   
  5206.3252   7766.9863   0.011346808633331235  
  5207.5229   7115.7451   0.011854679276033828  
  5208.7236   7141.4839   0.011833297120228964  
  5209.9219   7096.0186   0.011871145483797927  
  5211.123    7111.2241   0.011858447016202749  
  5212.3223   7688.189    0.011404807897946055  
  5213.5239   8454.0312   0.010875971900493926  
  5214.7231   8660.1816   0.01074574425919066   
  5215.9229   8703.0742   0.010719231661513303  
  5217.126    8079.5488   0.011125164614994229  
  5218.3262   7831.4897   0.011299983503205675  
  5219.5293   8219.9482   0.01102974468661588   
  5220.73     8713.4238   0.01071286374431795   
  5221.9341   8818.1924   0.010649034030059214  
  5223.1353   8859.0176   0.010624468610570452  
  5224.3369   8472.5332   0.010864090140600786  
  5225.5415   8166.4937   0.011065783888463304  
  5226.7437   7509.3232   0.011539835065425377  
  5227.9487   6595.0674   0.012313751382994557  
  5229.1519   6493.2095   0.012409957446347798  
  5230.3574   7795.7788   0.01132583541109011   
  5231.5605   8561.292    0.01080762693763872   
  5232.7642   8694.3447   0.010724611598692448  
  5233.9707   8306.2354   0.010972305284051732  
  5235.1748   7853.4019   0.01128420814503579   
  5236.3823   7910.1904   0.011243629632153841  
  5237.5869   8327.1357   0.010958526923953715  
  5238.7944   8797.0684   0.010661811884331391  
  5239.9995   9061.8369   0.010504898955725307  
  5241.2051   9018.5879   0.010530057162143409  
  5242.4136   8935.8379   0.010578701409177415  
  5243.6196   8997.5332   0.01054237040620269   
  5244.8291   8699.5176   0.010721422594697287  
  5246.0356   8826.7725   0.01064385705332337   
  5247.2451   9098.5859   0.010483662956437007  
  5248.4521   8505.5303   0.01084299611029181   
  5249.6597   7779.104    0.011337967588757478  
  5250.8701   8097.7671   0.011112642909299144  
  5252.0781   7758.9824   0.011352659614016774  
  5253.2896   7960.8735   0.011207781058880229  
  5254.498    8296.1309   0.010978985260623773  
  5255.7095   8138.6548   0.01108469341793132   
  5256.9185   7880.9629   0.01126445951476141   
  5258.1279   8373.7256   0.010927998767086253  
  5259.3403   9195.4805   0.010428282464389042  
  5260.5503   9395.1895   0.010316852652524874  
  5261.7637   9257.8496   0.01039309601462453   
  5262.9741   8578.4082   0.010796839512639022  
  5264.1875   7647.0283   0.011435460320499934  
  5265.3984   7111.1587   0.0118585015460399    
  5266.6099   6684.9707   0.012230669928745712  
  5267.8242   6477.9775   0.012424538963819119  
  5269.0361   7034.2119   0.01192318483553135   
  5270.2515   6929.96     0.012012534170865764  
  5271.4639   6004.0391   0.012905601300324353  
  5272.6792   6031.4092   0.012876285660430307  
  5273.8921   7793.4072   0.01132755855396102   
  5275.1055   8090.106    0.0111179033424139    
  5276.3218   7801.9517   0.011321354027046558  
  5277.5356   7789.2559   0.011330576674735375  
  5278.7529   8361.3389   0.010936090279039492  
  5279.9673   9159.4248   0.01044878755791725   
  5281.1846   9051.5986   0.010510838343655828  
  5282.3994   8552.8867   0.010812936200019494  
  5283.6177   7840.2637   0.011293658855652497  
  5284.833    7711.2607   0.011387733814457185  
  5286.0488   8145.9453   0.011079731989632854  
  5287.2681   8582.0498   0.010794548571460989  
  5288.4844   9339.332    0.010347658630254492  
  5289.7036   9339.6914   0.010347459534581506  
  5290.9204   9241.5146   0.010402277208208716  
  5292.1406   9470.1436   0.01027594373766204   
  5293.3579   9523.5254   0.010247103618020734  
  5294.5757   9124.1748   0.010468951831221911  
  5295.7969   9513.6875   0.01025240040398257   
  5297.0151   8886.9043   0.01060778596419898   
  5298.2363   8261.3467   0.011002074357769794  
  5299.4556   7654.2544   0.011430061147204146  
  5300.6772   7555.2061   0.011504740891379475  
  5301.897    8398.1357   0.010912105497940285  
  5303.1167   8442.6582   0.010883294878482329  
  5304.3394   8521.2773   0.010832972752928093  
  5305.5596   8993.6611   0.010544639599982407  
  5306.7832   9421.1836   0.010302610145990654  
  5308.0039   9367.4336   0.010332125871347053  
  5309.228    9034.0488   0.010521042716907238  
  5310.4492   9248.9395   0.010398100979399093  
  5311.6709   9413.0205   0.010307076460036667  
  5312.896    9601.1562   0.010205592712063592  
  5314.1182   9477.1367   0.010272151771497939  
  5315.3438   9159.4219   0.010448789212032645  
  5316.5664   9057.876    0.01050719553753463   
  5317.7925   8849.6494   0.0106300906310144    
  5319.0156   8861.2656   0.010623120873042437  
  5320.2393   8816.167    0.010650257198523068  
  5321.4663   8841.1807   0.010635180533840133  
  5322.6904   8960.3877   0.01056419962964822   
  5323.918    8913.0537   0.01059221380461693   
  5325.1426   8549.6641   0.010814973852307985  
  5326.3706   8128.7046   0.011091475629243753  
  5327.5957   8290.2705   0.010982865102573255  
  5328.8213   7687.583    0.01140525740056538   
  5330.0503   6514.501    0.01238966096799588   
  5331.2764   6730.2217   0.012189483806065753  
  5332.5059   8429.8662   0.010891549240408027  
  5333.7324   8866.8887   0.010619751915423956  
  5334.9624   8779.1221   0.01067270377009246   
  5336.1899   9005.8916   0.010537477064836986  
  5337.4175   9311.6592   0.010363023037994117  
  5338.6479   9191.585    0.010430492043644846  
